No,year,month,day,hour,PM2.5,PM10,season,station
28049,2016,5,12,16,5,5,summer,Aotizhongxin
28050,2016,5,12,17,17,17,summer,Aotizhongxin
28051,2016,5,12,18,10,16,summer,Aotizhongxin
28052,2016,5,12,19,10,36,summer,Aotizhongxin
28053,2016,5,12,20,26,52,summer,Aotizhongxin
28054,2016,5,12,21,11,77,summer,Aotizhongxin
28055,2016,5,12,22,22,126,summer,Aotizhongxin
28056,2016,5,12,23,31,118,summer,Aotizhongxin
28057,2016,5,13,0,40,46,summer,Aotizhongxin
28058,2016,5,13,1,49,94,summer,Aotizhongxin
28059,2016,5,13,2,39,39,summer,Aotizhongxin
28060,2016,5,13,3,27,27,summer,Aotizhongxin
28061,2016,5,13,4,7,52,summer,Aotizhongxin
28062,2016,5,13,5,34,42,summer,Aotizhongxin
28063,2016,5,13,6,17,41,summer,Aotizhongxin
28064,2016,5,13,7,23,39,summer,Aotizhongxin
28065,2016,5,13,8,26,64,summer,Aotizhongxin
28066,2016,5,13,9,28,47,summer,Aotizhongxin
28067,2016,5,13,10,34,77,summer,Aotizhongxin
28068,2016,5,13,11,28,28,summer,Aotizhongxin
28069,2016,5,13,12,27,29,summer,Aotizhongxin
28070,2016,5,13,13,24,43,summer,Aotizhongxin
28071,2016,5,13,14,43,63,summer,Aotizhongxin
28072,2016,5,13,15,43,47,summer,Aotizhongxin
28073,2016,5,13,16,56,66,summer,Aotizhongxin
28074,2016,5,13,17,53,53,summer,Aotizhongxin
28075,2016,5,13,18,35,35,summer,Aotizhongxin
28076,2016,5,13,19,27,38,summer,Aotizhongxin
28077,2016,5,13,20,31,40,summer,Aotizhongxin
28078,2016,5,13,21,31,40,summer,Aotizhongxin
28079,2016,5,13,22,46,54,summer,Aotizhongxin
28080,2016,5,13,23,46,51,summer,Aotizhongxin
28081,2016,5,14,0,47,58,summer,Aotizhongxin
28082,2016,5,14,1,52,60,summer,Aotizhongxin
28083,2016,5,14,2,54,101,summer,Aotizhongxin
28084,2016,5,14,3,38,57,summer,Aotizhongxin
28085,2016,5,14,4,18,69,summer,Aotizhongxin
28086,2016,5,14,5,18,27,summer,Aotizhongxin
28087,2016,5,14,6,18,18,summer,Aotizhongxin
28088,2016,5,14,7,23,23,summer,Aotizhongxin
28089,2016,5,14,8,34,40,summer,Aotizhongxin
28090,2016,5,14,9,26,40,summer,Aotizhongxin
28091,2016,5,14,10,33,33,summer,Aotizhongxin
28092,2016,5,14,11,37,37,summer,Aotizhongxin
28093,2016,5,14,12,31,31,summer,Aotizhongxin
28094,2016,5,14,13,46,46,summer,Aotizhongxin
28095,2016,5,14,14,33,33,summer,Aotizhongxin
28096,2016,5,14,15,42,42,summer,Aotizhongxin
28097,2016,5,14,16,42,42,summer,Aotizhongxin
28098,2016,5,14,17,41,41,summer,Aotizhongxin
28099,2016,5,14,18,42,42,summer,Aotizhongxin
28100,2016,5,14,19,52,52,summer,Aotizhongxin
28101,2016,5,14,20,50,50,summer,Aotizhongxin
28102,2016,5,14,21,49,49,summer,Aotizhongxin
28103,2016,5,14,22,62,62,summer,Aotizhongxin
28104,2016,5,14,23,64,64,summer,Aotizhongxin
28105,2016,5,15,0,71,71,summer,Aotizhongxin
28106,2016,5,15,1,70,70,summer,Aotizhongxin
28107,2016,5,15,2,66,66,summer,Aotizhongxin
28108,2016,5,15,3,75,75,summer,Aotizhongxin
28109,2016,5,15,4,73,73,summer,Aotizhongxin
28110,2016,5,15,5,72,72,summer,Aotizhongxin
28111,2016,5,15,6,71,71,summer,Aotizhongxin
28112,2016,5,15,7,65,65,summer,Aotizhongxin
28113,2016,5,15,8,44,44,summer,Aotizhongxin
28114,2016,5,15,9,26,34,summer,Aotizhongxin
28115,2016,5,15,10,19,19,summer,Aotizhongxin
28116,2016,5,15,11,12,12,summer,Aotizhongxin
28117,2016,5,15,12,46,46,summer,Aotizhongxin
28118,2016,5,15,13,15,15,summer,Aotizhongxin
28119,2016,5,15,14,31,31,summer,Aotizhongxin
28120,2016,5,15,15,NA,15,summer,Aotizhongxin
28121,2016,5,15,16,23,23,summer,Aotizhongxin
28122,2016,5,15,17,3,5,summer,Aotizhongxin
28123,2016,5,15,18,12,12,summer,Aotizhongxin
28124,2016,5,15,19,3,15,summer,Aotizhongxin
28125,2016,5,15,20,13,86,summer,Aotizhongxin
28126,2016,5,15,21,28,108,summer,Aotizhongxin
28127,2016,5,15,22,41,63,summer,Aotizhongxin
28128,2016,5,15,23,61,113,summer,Aotizhongxin
28129,2016,5,16,0,53,53,summer,Aotizhongxin
28130,2016,5,16,1,27,33,summer,Aotizhongxin
28131,2016,5,16,2,22,61,summer,Aotizhongxin
28132,2016,5,16,3,22,56,summer,Aotizhongxin
28133,2016,5,16,4,37,69,summer,Aotizhongxin
28134,2016,5,16,5,33,82,summer,Aotizhongxin
28135,2016,5,16,6,36,88,summer,Aotizhongxin
28136,2016,5,16,7,37,63,summer,Aotizhongxin
28137,2016,5,16,8,42,59,summer,Aotizhongxin
28138,2016,5,16,9,24,39,summer,Aotizhongxin
28139,2016,5,16,10,34,38,summer,Aotizhongxin
28140,2016,5,16,11,32,43,summer,Aotizhongxin
28141,2016,5,16,12,30,30,summer,Aotizhongxin
28142,2016,5,16,13,17,17,summer,Aotizhongxin
28143,2016,5,16,14,21,21,summer,Aotizhongxin
28144,2016,5,16,15,15,15,summer,Aotizhongxin
28145,2016,5,16,16,12,41,summer,Aotizhongxin
28146,2016,5,16,17,10,23,summer,Aotizhongxin
28147,2016,5,16,18,20,34,summer,Aotizhongxin
28148,2016,5,16,19,20,42,summer,Aotizhongxin
28149,2016,5,16,20,19,37,summer,Aotizhongxin
28150,2016,5,16,21,19,66,summer,Aotizhongxin
28151,2016,5,16,22,23,46,summer,Aotizhongxin
28152,2016,5,16,23,31,54,summer,Aotizhongxin
28153,2016,5,17,0,37,88,summer,Aotizhongxin
28154,2016,5,17,1,39,66,summer,Aotizhongxin
28155,2016,5,17,2,44,67,summer,Aotizhongxin
28156,2016,5,17,3,41,66,summer,Aotizhongxin
28157,2016,5,17,4,43,82,summer,Aotizhongxin
28158,2016,5,17,5,46,76,summer,Aotizhongxin
28159,2016,5,17,6,50,85,summer,Aotizhongxin
28160,2016,5,17,7,51,73,summer,Aotizhongxin
28161,2016,5,17,8,71,99,summer,Aotizhongxin
28162,2016,5,17,9,69,107,summer,Aotizhongxin
28163,2016,5,17,10,76,87,summer,Aotizhongxin
28164,2016,5,17,11,79,83,summer,Aotizhongxin
28165,2016,5,17,12,104,104,summer,Aotizhongxin
28166,2016,5,17,13,116,116,summer,Aotizhongxin
28167,2016,5,17,14,89,89,summer,Aotizhongxin
28168,2016,5,17,15,73,86,summer,Aotizhongxin
28169,2016,5,17,16,74,74,summer,Aotizhongxin
28170,2016,5,17,17,65,65,summer,Aotizhongxin
28171,2016,5,17,18,58,73,summer,Aotizhongxin
28172,2016,5,17,19,75,153,summer,Aotizhongxin
28173,2016,5,17,20,64,76,summer,Aotizhongxin
28174,2016,5,17,21,55,78,summer,Aotizhongxin
28175,2016,5,17,22,45,45,summer,Aotizhongxin
28176,2016,5,17,23,37,75,summer,Aotizhongxin
28177,2016,5,18,0,41,80,summer,Aotizhongxin
28178,2016,5,18,1,44,65,summer,Aotizhongxin
28179,2016,5,18,2,47,63,summer,Aotizhongxin
28180,2016,5,18,3,50,50,summer,Aotizhongxin
28181,2016,5,18,4,49,54,summer,Aotizhongxin
28182,2016,5,18,5,53,53,summer,Aotizhongxin
28183,2016,5,18,6,59,71,summer,Aotizhongxin
28184,2016,5,18,7,66,81,summer,Aotizhongxin
28185,2016,5,18,8,74,96,summer,Aotizhongxin
28186,2016,5,18,9,76,95,summer,Aotizhongxin
28187,2016,5,18,10,82,87,summer,Aotizhongxin
28188,2016,5,18,11,84,115,summer,Aotizhongxin
28189,2016,5,18,12,62,62,summer,Aotizhongxin
28190,2016,5,18,13,55,55,summer,Aotizhongxin
28191,2016,5,18,14,51,52,summer,Aotizhongxin
28192,2016,5,18,15,42,50,summer,Aotizhongxin
28193,2016,5,18,16,56,56,summer,Aotizhongxin
28194,2016,5,18,17,42,42,summer,Aotizhongxin
28195,2016,5,18,18,43,74,summer,Aotizhongxin
28196,2016,5,18,19,55,87,summer,Aotizhongxin
28197,2016,5,18,20,52,63,summer,Aotizhongxin
28198,2016,5,18,21,59,87,summer,Aotizhongxin
28199,2016,5,18,22,65,89,summer,Aotizhongxin
28200,2016,5,18,23,66,82,summer,Aotizhongxin
28201,2016,5,19,0,77,77,summer,Aotizhongxin
28202,2016,5,19,1,74,74,summer,Aotizhongxin
28203,2016,5,19,2,79,79,summer,Aotizhongxin
28204,2016,5,19,3,80,80,summer,Aotizhongxin
28205,2016,5,19,4,90,90,summer,Aotizhongxin
28206,2016,5,19,5,92,92,summer,Aotizhongxin
28207,2016,5,19,6,98,98,summer,Aotizhongxin
28208,2016,5,19,7,101,101,summer,Aotizhongxin
28209,2016,5,19,8,112,112,summer,Aotizhongxin
28210,2016,5,19,9,114,129,summer,Aotizhongxin
28211,2016,5,19,10,115,115,summer,Aotizhongxin
28212,2016,5,19,11,NA,NA,summer,Aotizhongxin
28213,2016,5,19,12,NA,NA,summer,Aotizhongxin
28214,2016,5,19,13,NA,92,summer,Aotizhongxin
28215,2016,5,19,14,75,95,summer,Aotizhongxin
28216,2016,5,19,15,65,79,summer,Aotizhongxin
28217,2016,5,19,16,60,77,summer,Aotizhongxin
28218,2016,5,19,17,55,66,summer,Aotizhongxin
28219,2016,5,19,18,60,76,summer,Aotizhongxin
28220,2016,5,19,19,62,89,summer,Aotizhongxin
28221,2016,5,19,20,65,93,summer,Aotizhongxin
28222,2016,5,19,21,70,111,summer,Aotizhongxin
28223,2016,5,19,22,85,110,summer,Aotizhongxin
28224,2016,5,19,23,82,82,summer,Aotizhongxin
28225,2016,5,20,0,72,72,summer,Aotizhongxin
28226,2016,5,20,1,63,63,summer,Aotizhongxin
28227,2016,5,20,2,64,78,summer,Aotizhongxin
28228,2016,5,20,3,116,130,summer,Aotizhongxin
28229,2016,5,20,4,114,114,summer,Aotizhongxin
28230,2016,5,20,5,103,103,summer,Aotizhongxin
28231,2016,5,20,6,104,104,summer,Aotizhongxin
28232,2016,5,20,7,105,105,summer,Aotizhongxin
28233,2016,5,20,8,109,109,summer,Aotizhongxin
28234,2016,5,20,9,120,120,summer,Aotizhongxin
28235,2016,5,20,10,122,122,summer,Aotizhongxin
28236,2016,5,20,11,111,111,summer,Aotizhongxin
28237,2016,5,20,12,105,105,summer,Aotizhongxin
28238,2016,5,20,13,95,95,summer,Aotizhongxin
28239,2016,5,20,14,94,94,summer,Aotizhongxin
28240,2016,5,20,15,93,93,summer,Aotizhongxin
28241,2016,5,20,16,86,86,summer,Aotizhongxin
28242,2016,5,20,17,81,81,summer,Aotizhongxin
28243,2016,5,20,18,58,58,summer,Aotizhongxin
28244,2016,5,20,19,45,57,summer,Aotizhongxin
28245,2016,5,20,20,49,65,summer,Aotizhongxin
28246,2016,5,20,21,67,99,summer,Aotizhongxin
28247,2016,5,20,22,78,107,summer,Aotizhongxin
28248,2016,5,20,23,81,96,summer,Aotizhongxin
28249,2016,5,21,0,84,92,summer,Aotizhongxin
28250,2016,5,21,1,86,89,summer,Aotizhongxin
28251,2016,5,21,2,83,83,summer,Aotizhongxin
28252,2016,5,21,3,79,79,summer,Aotizhongxin
28253,2016,5,21,4,86,86,summer,Aotizhongxin
28254,2016,5,21,5,92,92,summer,Aotizhongxin
28255,2016,5,21,6,96,96,summer,Aotizhongxin
28256,2016,5,21,7,96,96,summer,Aotizhongxin
28257,2016,5,21,8,94,94,summer,Aotizhongxin
28258,2016,5,21,9,97,97,summer,Aotizhongxin
28259,2016,5,21,10,92,92,summer,Aotizhongxin
28260,2016,5,21,11,81,81,summer,Aotizhongxin
28261,2016,5,21,12,78,78,summer,Aotizhongxin
28262,2016,5,21,13,79,79,summer,Aotizhongxin
28263,2016,5,21,14,92,92,summer,Aotizhongxin
28264,2016,5,21,15,76,76,summer,Aotizhongxin
28265,2016,5,21,16,69,69,summer,Aotizhongxin
28266,2016,5,21,17,55,55,summer,Aotizhongxin
28267,2016,5,21,18,38,44,summer,Aotizhongxin
28268,2016,5,21,19,28,28,summer,Aotizhongxin
28269,2016,5,21,20,31,45,summer,Aotizhongxin
28270,2016,5,21,21,48,75,summer,Aotizhongxin
28271,2016,5,21,22,44,53,summer,Aotizhongxin
28272,2016,5,21,23,45,55,summer,Aotizhongxin
28273,2016,5,22,0,48,68,summer,Aotizhongxin
28274,2016,5,22,1,50,60,summer,Aotizhongxin
28275,2016,5,22,2,61,91,summer,Aotizhongxin
28276,2016,5,22,3,66,85,summer,Aotizhongxin
28277,2016,5,22,4,66,99,summer,Aotizhongxin
28278,2016,5,22,5,62,86,summer,Aotizhongxin
28279,2016,5,22,6,56,71,summer,Aotizhongxin
28280,2016,5,22,7,54,73,summer,Aotizhongxin
28281,2016,5,22,8,46,61,summer,Aotizhongxin
28282,2016,5,22,9,54,66,summer,Aotizhongxin
28283,2016,5,22,10,37,83,summer,Aotizhongxin
28284,2016,5,22,11,37,78,summer,Aotizhongxin
28285,2016,5,22,12,38,71,summer,Aotizhongxin
28286,2016,5,22,13,49,69,summer,Aotizhongxin
28287,2016,5,22,14,41,57,summer,Aotizhongxin
28288,2016,5,22,15,46,64,summer,Aotizhongxin
28289,2016,5,22,16,48,54,summer,Aotizhongxin
28290,2016,5,22,17,45,45,summer,Aotizhongxin
28291,2016,5,22,18,37,46,summer,Aotizhongxin
28292,2016,5,22,19,38,45,summer,Aotizhongxin
28293,2016,5,22,20,34,34,summer,Aotizhongxin
28294,2016,5,22,21,41,61,summer,Aotizhongxin
28295,2016,5,22,22,51,67,summer,Aotizhongxin
28296,2016,5,22,23,56,73,summer,Aotizhongxin
28297,2016,5,23,0,63,78,summer,Aotizhongxin
28298,2016,5,23,1,46,61,summer,Aotizhongxin
28299,2016,5,23,2,42,57,summer,Aotizhongxin
28300,2016,5,23,3,51,71,summer,Aotizhongxin
28301,2016,5,23,4,64,83,summer,Aotizhongxin
28302,2016,5,23,5,75,104,summer,Aotizhongxin
28303,2016,5,23,6,74,96,summer,Aotizhongxin
28304,2016,5,23,7,86,102,summer,Aotizhongxin
28305,2016,5,23,8,88,101,summer,Aotizhongxin
28306,2016,5,23,9,96,109,summer,Aotizhongxin
28307,2016,5,23,10,99,102,summer,Aotizhongxin
28308,2016,5,23,11,89,89,summer,Aotizhongxin
28309,2016,5,23,12,91,91,summer,Aotizhongxin
28310,2016,5,23,13,89,89,summer,Aotizhongxin
28311,2016,5,23,14,83,87,summer,Aotizhongxin
28312,2016,5,23,15,73,120,summer,Aotizhongxin
28313,2016,5,23,16,57,62,summer,Aotizhongxin
28314,2016,5,23,17,48,48,summer,Aotizhongxin
28315,2016,5,23,18,47,58,summer,Aotizhongxin
28316,2016,5,23,19,29,29,summer,Aotizhongxin
28317,2016,5,23,20,3,5,summer,Aotizhongxin
28318,2016,5,23,21,4,5,summer,Aotizhongxin
28319,2016,5,23,22,4,5,summer,Aotizhongxin
28320,2016,5,23,23,5,5,summer,Aotizhongxin
28321,2016,5,24,0,7,7,summer,Aotizhongxin
28322,2016,5,24,1,9,9,summer,Aotizhongxin
28323,2016,5,24,2,11,11,summer,Aotizhongxin
28324,2016,5,24,3,10,10,summer,Aotizhongxin
28325,2016,5,24,4,12,12,summer,Aotizhongxin
28326,2016,5,24,5,24,28,summer,Aotizhongxin
28327,2016,5,24,6,44,45,summer,Aotizhongxin
28328,2016,5,24,7,50,50,summer,Aotizhongxin
28329,2016,5,24,8,49,49,summer,Aotizhongxin
28330,2016,5,24,9,41,48,summer,Aotizhongxin
28331,2016,5,24,10,24,24,summer,Aotizhongxin
28332,2016,5,24,11,17,17,summer,Aotizhongxin
28333,2016,5,24,12,14,14,summer,Aotizhongxin
28334,2016,5,24,13,17,17,summer,Aotizhongxin
28335,2016,5,24,14,15,16,summer,Aotizhongxin
28336,2016,5,24,15,14,14,summer,Aotizhongxin
28337,2016,5,24,16,8,11,summer,Aotizhongxin
28338,2016,5,24,17,11,17,summer,Aotizhongxin
28339,2016,5,24,18,18,50,summer,Aotizhongxin
28340,2016,5,24,19,25,54,summer,Aotizhongxin
28341,2016,5,24,20,19,40,summer,Aotizhongxin
28342,2016,5,24,21,17,65,summer,Aotizhongxin
28343,2016,5,24,22,10,67,summer,Aotizhongxin
28344,2016,5,24,23,8,23,summer,Aotizhongxin
28345,2016,5,25,0,9,21,summer,Aotizhongxin
28346,2016,5,25,1,3,9,summer,Aotizhongxin
28347,2016,5,25,2,3,7,summer,Aotizhongxin
28348,2016,5,25,3,6,10,summer,Aotizhongxin
28349,2016,5,25,4,9,10,summer,Aotizhongxin
28350,2016,5,25,5,9,14,summer,Aotizhongxin
28351,2016,5,25,6,8,12,summer,Aotizhongxin
28352,2016,5,25,7,4,7,summer,Aotizhongxin
28353,2016,5,25,8,10,18,summer,Aotizhongxin
28354,2016,5,25,9,12,26,summer,Aotizhongxin
28355,2016,5,25,10,9,20,summer,Aotizhongxin
28356,2016,5,25,11,11,20,summer,Aotizhongxin
28357,2016,5,25,12,10,19,summer,Aotizhongxin
28358,2016,5,25,13,12,15,summer,Aotizhongxin
28359,2016,5,25,14,8,14,summer,Aotizhongxin
28360,2016,5,25,15,8,13,summer,Aotizhongxin
28361,2016,5,25,16,11,20,summer,Aotizhongxin
28362,2016,5,25,17,14,34,summer,Aotizhongxin
28363,2016,5,25,18,13,34,summer,Aotizhongxin
28364,2016,5,25,19,13,41,summer,Aotizhongxin
28365,2016,5,25,20,12,45,summer,Aotizhongxin
28366,2016,5,25,21,17,31,summer,Aotizhongxin
28367,2016,5,25,22,22,41,summer,Aotizhongxin
28368,2016,5,25,23,29,70,summer,Aotizhongxin
28369,2016,5,26,0,31,72,summer,Aotizhongxin
28370,2016,5,26,1,31,63,summer,Aotizhongxin
28371,2016,5,26,2,45,59,summer,Aotizhongxin
28372,2016,5,26,3,28,52,summer,Aotizhongxin
28373,2016,5,26,4,48,148,summer,Aotizhongxin
28374,2016,5,26,5,47,136,summer,Aotizhongxin
28375,2016,5,26,6,34,102,summer,Aotizhongxin
28376,2016,5,26,7,39,120,summer,Aotizhongxin
28377,2016,5,26,8,29,81,summer,Aotizhongxin
28378,2016,5,26,9,17,45,summer,Aotizhongxin
28379,2016,5,26,10,12,27,summer,Aotizhongxin
28380,2016,5,26,11,13,22,summer,Aotizhongxin
28381,2016,5,26,12,14,20,summer,Aotizhongxin
28382,2016,5,26,13,18,25,summer,Aotizhongxin
28383,2016,5,26,14,11,16,summer,Aotizhongxin
28384,2016,5,26,15,10,17,summer,Aotizhongxin
28385,2016,5,26,16,12,17,summer,Aotizhongxin
28386,2016,5,26,17,8,11,summer,Aotizhongxin
28387,2016,5,26,18,10,14,summer,Aotizhongxin
28388,2016,5,26,19,9,20,summer,Aotizhongxin
28389,2016,5,26,20,16,50,summer,Aotizhongxin
28390,2016,5,26,21,20,76,summer,Aotizhongxin
28391,2016,5,26,22,20,62,summer,Aotizhongxin
28392,2016,5,26,23,23,58,summer,Aotizhongxin
28393,2016,5,27,0,22,52,summer,Aotizhongxin
28394,2016,5,27,1,23,58,summer,Aotizhongxin
28395,2016,5,27,2,24,63,summer,Aotizhongxin
28396,2016,5,27,3,28,72,summer,Aotizhongxin
28397,2016,5,27,4,37,89,summer,Aotizhongxin
28398,2016,5,27,5,45,100,summer,Aotizhongxin
28399,2016,5,27,6,36,83,summer,Aotizhongxin
28400,2016,5,27,7,37,74,summer,Aotizhongxin
28401,2016,5,27,8,39,80,summer,Aotizhongxin
28402,2016,5,27,9,47,84,summer,Aotizhongxin
28403,2016,5,27,10,54,95,summer,Aotizhongxin
28404,2016,5,27,11,62,87,summer,Aotizhongxin
28405,2016,5,27,12,43,67,summer,Aotizhongxin
28406,2016,5,27,13,36,61,summer,Aotizhongxin
28407,2016,5,27,14,46,90,summer,Aotizhongxin
28408,2016,5,27,15,66,117,summer,Aotizhongxin
28409,2016,5,27,16,69,131,summer,Aotizhongxin
28410,2016,5,27,17,58,125,summer,Aotizhongxin
28411,2016,5,27,18,53,106,summer,Aotizhongxin
28412,2016,5,27,19,66,151,summer,Aotizhongxin
28413,2016,5,27,20,82,125,summer,Aotizhongxin
28414,2016,5,27,21,43,81,summer,Aotizhongxin
28415,2016,5,27,22,32,61,summer,Aotizhongxin
28416,2016,5,27,23,26,52,summer,Aotizhongxin
28417,2016,5,28,0,23,40,summer,Aotizhongxin
28418,2016,5,28,1,23,45,summer,Aotizhongxin
28419,2016,5,28,2,26,54,summer,Aotizhongxin
28420,2016,5,28,3,29,58,summer,Aotizhongxin
28421,2016,5,28,4,27,59,summer,Aotizhongxin
28422,2016,5,28,5,51,113,summer,Aotizhongxin
28423,2016,5,28,6,52,96,summer,Aotizhongxin
28424,2016,5,28,7,61,108,summer,Aotizhongxin
28425,2016,5,28,8,59,96,summer,Aotizhongxin
28426,2016,5,28,9,59,103,summer,Aotizhongxin
28427,2016,5,28,10,52,55,summer,Aotizhongxin
28428,2016,5,28,11,38,40,summer,Aotizhongxin
28429,2016,5,28,12,33,36,summer,Aotizhongxin
28430,2016,5,28,13,36,48,summer,Aotizhongxin
28431,2016,5,28,14,39,49,summer,Aotizhongxin
28432,2016,5,28,15,38,48,summer,Aotizhongxin
28433,2016,5,28,16,34,51,summer,Aotizhongxin
28434,2016,5,28,17,40,81,summer,Aotizhongxin
28435,2016,5,28,18,41,72,summer,Aotizhongxin
28436,2016,5,28,19,42,69,summer,Aotizhongxin
28437,2016,5,28,20,40,73,summer,Aotizhongxin
28438,2016,5,28,21,42,74,summer,Aotizhongxin
28439,2016,5,28,22,48,88,summer,Aotizhongxin
28440,2016,5,28,23,49,78,summer,Aotizhongxin
28441,2016,5,29,0,54,77,summer,Aotizhongxin
28442,2016,5,29,1,63,78,summer,Aotizhongxin
28443,2016,5,29,2,62,81,summer,Aotizhongxin
28444,2016,5,29,3,63,88,summer,Aotizhongxin
28445,2016,5,29,4,70,112,summer,Aotizhongxin
28446,2016,5,29,5,69,91,summer,Aotizhongxin
28447,2016,5,29,6,49,49,summer,Aotizhongxin
28448,2016,5,29,7,22,40,summer,Aotizhongxin
28449,2016,5,29,8,26,46,summer,Aotizhongxin
28450,2016,5,29,9,18,19,summer,Aotizhongxin
28451,2016,5,29,10,6,26,summer,Aotizhongxin
28452,2016,5,29,11,NA,NA,summer,Aotizhongxin
28453,2016,5,29,12,12,21,summer,Aotizhongxin
28454,2016,5,29,13,3,9,summer,Aotizhongxin
28455,2016,5,29,14,13,13,summer,Aotizhongxin
28456,2016,5,29,15,7,13,summer,Aotizhongxin
28457,2016,5,29,16,14,19,summer,Aotizhongxin
28458,2016,5,29,17,17,35,summer,Aotizhongxin
28459,2016,5,29,18,16,51,summer,Aotizhongxin
28460,2016,5,29,19,20,63,summer,Aotizhongxin
28461,2016,5,29,20,20,180,summer,Aotizhongxin
28462,2016,5,29,21,39,147,summer,Aotizhongxin
28463,2016,5,29,22,55,127,summer,Aotizhongxin
28464,2016,5,29,23,56,121,summer,Aotizhongxin
28465,2016,5,30,0,56,114,summer,Aotizhongxin
28466,2016,5,30,1,56,111,summer,Aotizhongxin
28467,2016,5,30,2,57,99,summer,Aotizhongxin
28468,2016,5,30,3,43,89,summer,Aotizhongxin
28469,2016,5,30,4,42,85,summer,Aotizhongxin
28470,2016,5,30,5,37,83,summer,Aotizhongxin
28471,2016,5,30,6,43,80,summer,Aotizhongxin
28472,2016,5,30,7,45,83,summer,Aotizhongxin
28473,2016,5,30,8,48,98,summer,Aotizhongxin
28474,2016,5,30,9,57,109,summer,Aotizhongxin
28475,2016,5,30,10,70,125,summer,Aotizhongxin
28476,2016,5,30,11,82,129,summer,Aotizhongxin
28477,2016,5,30,12,80,115,summer,Aotizhongxin
28478,2016,5,30,13,85,131,summer,Aotizhongxin
28479,2016,5,30,14,95,134,summer,Aotizhongxin
28480,2016,5,30,15,98,150,summer,Aotizhongxin
28481,2016,5,30,16,107,160,summer,Aotizhongxin
28482,2016,5,30,17,121,164,summer,Aotizhongxin
28483,2016,5,30,18,109,142,summer,Aotizhongxin
28484,2016,5,30,19,112,148,summer,Aotizhongxin
28485,2016,5,30,20,108,155,summer,Aotizhongxin
28486,2016,5,30,21,106,160,summer,Aotizhongxin
28487,2016,5,30,22,105,145,summer,Aotizhongxin
28488,2016,5,30,23,90,126,summer,Aotizhongxin
28489,2016,5,31,0,72,102,summer,Aotizhongxin
28490,2016,5,31,1,63,105,summer,Aotizhongxin
28491,2016,5,31,2,58,94,summer,Aotizhongxin
28492,2016,5,31,3,62,117,summer,Aotizhongxin
28493,2016,5,31,4,64,108,summer,Aotizhongxin
28494,2016,5,31,5,81,140,summer,Aotizhongxin
28495,2016,5,31,6,122,141,summer,Aotizhongxin
28496,2016,5,31,7,50,55,summer,Aotizhongxin
28497,2016,5,31,8,41,113,summer,Aotizhongxin
28498,2016,5,31,9,32,85,summer,Aotizhongxin
28499,2016,5,31,10,35,86,summer,Aotizhongxin
28500,2016,5,31,11,36,89,summer,Aotizhongxin
28501,2016,5,31,12,30,85,summer,Aotizhongxin
28502,2016,5,31,13,32,74,summer,Aotizhongxin
28503,2016,5,31,14,25,86,summer,Aotizhongxin
28504,2016,5,31,15,25,95,summer,Aotizhongxin
28505,2016,5,31,16,27,91,summer,Aotizhongxin
28506,2016,5,31,17,25,90,summer,Aotizhongxin
28507,2016,5,31,18,23,82,summer,Aotizhongxin
28508,2016,5,31,19,22,70,summer,Aotizhongxin
28509,2016,5,31,20,27,71,summer,Aotizhongxin
28510,2016,5,31,21,24,73,summer,Aotizhongxin
28511,2016,5,31,22,33,101,summer,Aotizhongxin
28512,2016,5,31,23,33,92,summer,Aotizhongxin
28513,2016,6,1,0,18,18,summer,Aotizhongxin
28514,2016,6,1,1,18,18,summer,Aotizhongxin
28515,2016,6,1,2,16,24,summer,Aotizhongxin
28516,2016,6,1,3,16,23,summer,Aotizhongxin
28517,2016,6,1,4,15,28,summer,Aotizhongxin
28518,2016,6,1,5,18,38,summer,Aotizhongxin
28519,2016,6,1,6,25,80,summer,Aotizhongxin
28520,2016,6,1,7,32,81,summer,Aotizhongxin
28521,2016,6,1,8,36,76,summer,Aotizhongxin
28522,2016,6,1,9,34,77,summer,Aotizhongxin
28523,2016,6,1,10,35,79,summer,Aotizhongxin
28524,2016,6,1,11,31,73,summer,Aotizhongxin
28525,2016,6,1,12,32,42,summer,Aotizhongxin
28526,2016,6,1,13,22,28,summer,Aotizhongxin
28527,2016,6,1,14,31,37,summer,Aotizhongxin
28528,2016,6,1,15,40,49,summer,Aotizhongxin
28529,2016,6,1,16,37,40,summer,Aotizhongxin
28530,2016,6,1,17,39,47,summer,Aotizhongxin
28531,2016,6,1,18,35,54,summer,Aotizhongxin
28532,2016,6,1,19,31,57,summer,Aotizhongxin
28533,2016,6,1,20,31,71,summer,Aotizhongxin
28534,2016,6,1,21,34,84,summer,Aotizhongxin
28535,2016,6,1,22,34,86,summer,Aotizhongxin
